instance_index,feature_name,feature_type,percentage_changed,num_changed,num_total,original_value,distribution,unique_values
39,OverTime,categorical,0.0,0,3,1.0,{},
39,Payment_Overtime,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
39,Physical_Stress,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
39,Psychological_Exhaustion,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
39,Recognition,categorical,0.0,0,3,1.0,{},
39,Rewards_Wages_Satisfaction,categorical,0.0,0,3,1.0,{},
39,Sector,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
39,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
39,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
39,Work_Live_Balance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
39,Years_Experience,categorical,0.0,0,3,0.0,{},
39,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
40,Academic_degree,categorical,100.0,3,3,2.0,"{""1.0"": 2, ""3.0"": 1}","1.0,3.0"
40,Age,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
40,Bonus,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
40,Business_Travel,categorical,100.0,3,3,1.0,"{""2.0"": 1, ""0.0"": 2}","2.0,0.0"
40,Distance_to_work,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
40,Emotional_Commitment,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
40,Environment_Satisfaction,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
40,Gender,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
40,Get_Deserved_Promotion,categorical,0.0,0,3,1.0,{},
40,Health_Issues,categorical,0.0,0,3,0.0,{},
40,Job_Engagement,categorical,0.0,0,3,1.0,{},
40,Job_Opportunities,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
40,Job_Satisfaction,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
40,Job_Stability,categorical,0.0,0,3,1.0,{},
40,Job_Support,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
40,MedicalInsurance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
40,MonthlySalary,categorical,0.0,0,3,3.0,{},
40,OverTime,categorical,0.0,0,3,1.0,{},
40,Payment_Overtime,categorical,0.0,0,3,2.0,{},
40,Physical_Stress,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
40,Psychological_Exhaustion,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
40,Recognition,categorical,0.0,0,3,1.0,{},
40,Rewards_Wages_Satisfaction,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
40,Sector,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
40,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
40,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
40,Work_Live_Balance,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
40,Years_Experience,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
40,Years_experience_lastorganization,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
41,Academic_degree,categorical,66.67,2,3,3.0,"{""1.0"": 2}",1.0
41,Age,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
41,Bonus,categorical,0.0,0,3,0.0,{},
41,Business_Travel,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
41,Distance_to_work,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
41,Emotional_Commitment,categorical,0.0,0,3,1.0,{},
41,Environment_Satisfaction,categorical,0.0,0,3,1.0,{},
41,Gender,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
41,Get_Deserved_Promotion,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
41,Health_Issues,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
41,Job_Engagement,categorical,0.0,0,3,1.0,{},
41,Job_Opportunities,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
41,Job_Satisfaction,categorical,0.0,0,3,1.0,{},
41,Job_Stability,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
41,Job_Support,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
41,MedicalInsurance,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
41,MonthlySalary,categorical,33.33,1,3,3.0,"{""1.0"": 1}",1.0
41,OverTime,categorical,0.0,0,3,0.0,{},
41,Payment_Overtime,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
41,Physical_Stress,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
41,Psychological_Exhaustion,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
41,Recognition,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
41,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
41,Sector,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
41,Training_programs_During_last_three_years,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
41,Useful_Training_Programs,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
41,Work_Live_Balance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
41,Years_Experience,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
41,Years_experience_lastorganization,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
42,Academic_degree,categorical,66.67,2,3,2.0,"{""3.0"": 1, ""1.0"": 1}","3.0,1.0"
42,Age,categorical,0.0,0,3,1.0,{},
42,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
42,Business_Travel,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
42,Distance_to_work,categorical,0.0,0,3,1.0,{},
42,Emotional_Commitment,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
42,Environment_Satisfaction,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
42,Gender,categorical,0.0,0,3,0.0,{},
42,Get_Deserved_Promotion,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
42,Health_Issues,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
42,Job_Engagement,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
42,Job_Opportunities,categorical,0.0,0,3,0.0,{},
42,Job_Satisfaction,categorical,0.0,0,3,1.0,{},
42,Job_Stability,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
42,Job_Support,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
42,MedicalInsurance,categorical,0.0,0,3,1.0,{},
42,MonthlySalary,categorical,33.33,1,3,3.0,"{""1.0"": 1}",1.0
42,OverTime,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
42,Payment_Overtime,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
42,Physical_Stress,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
42,Psychological_Exhaustion,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
42,Recognition,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
42,Rewards_Wages_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
42,Sector,categorical,0.0,0,3,2.0,{},
42,Training_programs_During_last_three_years,categorical,66.67,2,3,1.0,"{""2.0"": 1, ""0.0"": 1}","2.0,0.0"
42,Useful_Training_Programs,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
42,Work_Live_Balance,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
42,Years_Experience,categorical,0.0,0,3,1.0,{},
42,Years_experience_lastorganization,categorical,0.0,0,3,1.0,{},
43,Academic_degree,categorical,0.0,0,3,0.0,{},
43,Age,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
43,Bonus,categorical,0.0,0,3,0.0,{},
43,Business_Travel,categorical,0.0,0,3,0.0,{},
43,Distance_to_work,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
43,Emotional_Commitment,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
43,Environment_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
43,Gender,categorical,0.0,0,3,1.0,{},
43,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
43,Health_Issues,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
43,Job_Engagement,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
43,Job_Opportunities,categorical,0.0,0,3,0.0,{},
43,Job_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
43,Job_Stability,categorical,0.0,0,3,0.0,{},
43,Job_Support,categorical,0.0,0,3,0.0,{},
43,MedicalInsurance,categorical,0.0,0,3,0.0,{},
43,MonthlySalary,categorical,0.0,0,3,0.0,{},
43,OverTime,categorical,0.0,0,3,0.0,{},
43,Payment_Overtime,categorical,0.0,0,3,0.0,{},
43,Physical_Stress,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
43,Psychological_Exhaustion,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
43,Recognition,categorical,0.0,0,3,0.0,{},
43,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
43,Sector,categorical,0.0,0,3,1.0,{},
43,Training_programs_During_last_three_years,categorical,0.0,0,3,0.0,{},
43,Useful_Training_Programs,categorical,0.0,0,3,0.0,{},
43,Work_Live_Balance,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
43,Years_Experience,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
43,Years_experience_lastorganization,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
44,Academic_degree,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
44,Age,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
44,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
44,Business_Travel,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
44,Distance_to_work,categorical,0.0,0,3,0.0,{},
44,Emotional_Commitment,categorical,100.0,3,3,0.0,"{""1.0"": 2, ""2.0"": 1}","1.0,2.0"
44,Environment_Satisfaction,categorical,0.0,0,3,2.0,{},
44,Gender,categorical,0.0,0,3,1.0,{},
44,Get_Deserved_Promotion,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
44,Health_Issues,categorical,0.0,0,3,0.0,{},
44,Job_Engagement,categorical,66.67,2,3,2.0,"{""1.0"": 1, ""0.0"": 1}","1.0,0.0"
44,Job_Opportunities,categorical,0.0,0,3,0.0,{},
44,Job_Satisfaction,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
44,Job_Stability,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
44,Job_Support,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
44,MedicalInsurance,categorical,0.0,0,3,1.0,{},
44,MonthlySalary,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
44,OverTime,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
44,Payment_Overtime,categorical,100.0,3,3,1.0,"{""2.0"": 1, ""0.0"": 2}","2.0,0.0"
44,Physical_Stress,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
44,Psychological_Exhaustion,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
44,Recognition,categorical,0.0,0,3,1.0,{},
44,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
44,Sector,categorical,0.0,0,3,4.0,{},
44,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
44,Useful_Training_Programs,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
44,Work_Live_Balance,categorical,100.0,3,3,2.0,"{""1.0"": 2, ""0.0"": 1}","1.0,0.0"
44,Years_Experience,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
44,Years_experience_lastorganization,categorical,66.67,2,3,0.0,"{""2.0"": 1, ""1.0"": 1}","2.0,1.0"
45,Academic_degree,categorical,0.0,0,3,1.0,{},
45,Age,categorical,0.0,0,3,0.0,{},
45,Bonus,categorical,0.0,0,3,0.0,{},
45,Business_Travel,categorical,0.0,0,3,0.0,{},
45,Distance_to_work,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
45,Emotional_Commitment,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
45,Environment_Satisfaction,categorical,0.0,0,3,1.0,{},
45,Gender,categorical,0.0,0,3,0.0,{},
45,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
45,Health_Issues,categorical,0.0,0,3,0.0,{},
45,Job_Engagement,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
45,Job_Opportunities,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
45,Job_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
45,Job_Stability,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
45,Job_Support,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
45,MedicalInsurance,categorical,0.0,0,3,1.0,{},
45,MonthlySalary,categorical,0.0,0,3,0.0,{},
45,OverTime,categorical,0.0,0,3,1.0,{},
45,Payment_Overtime,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
45,Physical_Stress,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
45,Psychological_Exhaustion,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
45,Recognition,categorical,0.0,0,3,0.0,{},
45,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
45,Sector,categorical,0.0,0,3,5.0,{},
45,Training_programs_During_last_three_years,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
45,Useful_Training_Programs,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
45,Work_Live_Balance,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
45,Years_Experience,categorical,0.0,0,3,0.0,{},
45,Years_experience_lastorganization,categorical,0.0,0,3,0.0,{},
46,Academic_degree,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
46,Age,categorical,66.67,2,3,1.0,"{""2.0"": 1, ""0.0"": 1}","2.0,0.0"
46,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
46,Business_Travel,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
46,Distance_to_work,categorical,0.0,0,3,1.0,{},
46,Emotional_Commitment,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
46,Environment_Satisfaction,categorical,0.0,0,3,1.0,{},
46,Gender,categorical,0.0,0,3,1.0,{},
46,Get_Deserved_Promotion,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
46,Health_Issues,categorical,0.0,0,3,0.0,{},
46,Job_Engagement,categorical,0.0,0,3,1.0,{},
46,Job_Opportunities,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
46,Job_Satisfaction,categorical,66.67,2,3,1.0,"{""2.0"": 2}",2.0
46,Job_Stability,categorical,100.0,3,3,0.0,"{""1.0"": 3}",1.0
46,Job_Support,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
46,MedicalInsurance,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
46,MonthlySalary,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
46,OverTime,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
46,Payment_Overtime,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
46,Physical_Stress,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
46,Psychological_Exhaustion,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
46,Recognition,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
46,Rewards_Wages_Satisfaction,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
46,Sector,categorical,0.0,0,3,2.0,{},
46,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
46,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
46,Work_Live_Balance,categorical,0.0,0,3,1.0,{},
46,Years_Experience,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
46,Years_experience_lastorganization,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
47,Academic_degree,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
47,Age,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
47,Bonus,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
47,Business_Travel,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
47,Distance_to_work,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
47,Emotional_Commitment,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
47,Environment_Satisfaction,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
47,Gender,categorical,0.0,0,3,1.0,{},
47,Get_Deserved_Promotion,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
47,Health_Issues,categorical,0.0,0,3,0.0,{},
47,Job_Engagement,categorical,0.0,0,3,1.0,{},
47,Job_Opportunities,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
47,Job_Satisfaction,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
47,Job_Stability,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
47,Job_Support,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
47,MedicalInsurance,categorical,0.0,0,3,1.0,{},
47,MonthlySalary,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
47,OverTime,categorical,0.0,0,3,0.0,{},
47,Payment_Overtime,categorical,0.0,0,3,0.0,{},
47,Physical_Stress,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
47,Psychological_Exhaustion,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
47,Recognition,categorical,0.0,0,3,1.0,{},
47,Rewards_Wages_Satisfaction,categorical,0.0,0,3,1.0,{},
47,Sector,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
47,Training_programs_During_last_three_years,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
47,Useful_Training_Programs,categorical,0.0,0,3,1.0,{},
47,Work_Live_Balance,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
47,Years_Experience,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
47,Years_experience_lastorganization,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
48,Academic_degree,categorical,0.0,0,3,1.0,{},
48,Age,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
48,Bonus,categorical,0.0,0,3,0.0,{},
48,Business_Travel,categorical,0.0,0,3,0.0,{},
48,Distance_to_work,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
48,Emotional_Commitment,categorical,66.67,2,3,1.0,"{""0.0"": 1, ""2.0"": 1}","0.0,2.0"
48,Environment_Satisfaction,categorical,0.0,0,3,1.0,{},
48,Gender,categorical,0.0,0,3,1.0,{},
48,Get_Deserved_Promotion,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
48,Health_Issues,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
48,Job_Engagement,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
48,Job_Opportunities,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
48,Job_Satisfaction,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
48,Job_Stability,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
48,Job_Support,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
48,MedicalInsurance,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
48,MonthlySalary,categorical,100.0,3,3,2.0,"{""1.0"": 3}",1.0
48,OverTime,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
48,Payment_Overtime,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
48,Physical_Stress,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
48,Psychological_Exhaustion,categorical,0.0,0,3,1.0,{},
48,Recognition,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
48,Rewards_Wages_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
48,Sector,categorical,33.33,1,3,1.0,"{""3.0"": 1}",3.0
48,Training_programs_During_last_three_years,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
48,Useful_Training_Programs,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
48,Work_Live_Balance,categorical,0.0,0,3,0.0,{},
48,Years_Experience,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
48,Years_experience_lastorganization,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
49,Academic_degree,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
49,Age,categorical,0.0,0,3,0.0,{},
49,Bonus,categorical,0.0,0,3,0.0,{},
49,Business_Travel,categorical,0.0,0,3,0.0,{},
49,Distance_to_work,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
49,Emotional_Commitment,categorical,0.0,0,3,0.0,{},
49,Environment_Satisfaction,categorical,0.0,0,3,0.0,{},
49,Gender,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
49,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
49,Health_Issues,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
49,Job_Engagement,categorical,66.67,2,3,1.0,"{""0.0"": 1, ""2.0"": 1}","0.0,2.0"
49,Job_Opportunities,categorical,0.0,0,3,0.0,{},
49,Job_Satisfaction,categorical,0.0,0,3,0.0,{},
49,Job_Stability,categorical,0.0,0,3,0.0,{},
49,Job_Support,categorical,0.0,0,3,0.0,{},
49,MedicalInsurance,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
49,MonthlySalary,categorical,0.0,0,3,0.0,{},
49,OverTime,categorical,0.0,0,3,0.0,{},
49,Payment_Overtime,categorical,0.0,0,3,0.0,{},
49,Physical_Stress,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
49,Psychological_Exhaustion,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
49,Recognition,categorical,0.0,0,3,0.0,{},
49,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
49,Sector,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
49,Training_programs_During_last_three_years,categorical,0.0,0,3,0.0,{},
49,Useful_Training_Programs,categorical,0.0,0,3,0.0,{},
49,Work_Live_Balance,categorical,66.67,2,3,1.0,"{""2.0"": 1, ""0.0"": 1}","2.0,0.0"
49,Years_Experience,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
49,Years_experience_lastorganization,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
50,Academic_degree,categorical,0.0,0,3,1.0,{},
50,Age,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
50,Bonus,categorical,0.0,0,3,0.0,{},
50,Business_Travel,categorical,0.0,0,3,0.0,{},
50,Distance_to_work,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
50,Emotional_Commitment,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
50,Environment_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
50,Gender,categorical,0.0,0,3,0.0,{},
50,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
50,Health_Issues,categorical,0.0,0,3,0.0,{},
50,Job_Engagement,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
50,Job_Opportunities,categorical,0.0,0,3,0.0,{},
50,Job_Satisfaction,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
50,Job_Stability,categorical,0.0,0,3,0.0,{},
50,Job_Support,categorical,0.0,0,3,0.0,{},
50,MedicalInsurance,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
50,MonthlySalary,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
50,OverTime,categorical,0.0,0,3,0.0,{},
50,Payment_Overtime,categorical,100.0,3,3,1.0,"{""0.0"": 3}",0.0
50,Physical_Stress,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
50,Psychological_Exhaustion,categorical,66.67,2,3,1.0,"{""0.0"": 1, ""2.0"": 1}","0.0,2.0"
50,Recognition,categorical,0.0,0,3,0.0,{},
50,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
50,Sector,categorical,0.0,0,3,3.0,{},
50,Training_programs_During_last_three_years,categorical,0.0,0,3,0.0,{},
50,Useful_Training_Programs,categorical,0.0,0,3,0.0,{},
50,Work_Live_Balance,categorical,0.0,0,3,1.0,{},
50,Years_Experience,categorical,66.67,2,3,1.0,"{""0.0"": 2}",0.0
50,Years_experience_lastorganization,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
51,Academic_degree,categorical,0.0,0,3,1.0,{},
51,Age,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
51,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
51,Business_Travel,categorical,0.0,0,3,0.0,{},
51,Distance_to_work,categorical,100.0,3,3,2.0,"{""0.0"": 1, ""1.0"": 2}","0.0,1.0"
51,Emotional_Commitment,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
51,Environment_Satisfaction,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
51,Gender,categorical,0.0,0,3,0.0,{},
51,Get_Deserved_Promotion,categorical,0.0,0,3,0.0,{},
51,Health_Issues,categorical,0.0,0,3,0.0,{},
51,Job_Engagement,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
51,Job_Opportunities,categorical,0.0,0,3,0.0,{},
51,Job_Satisfaction,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
51,Job_Stability,categorical,0.0,0,3,0.0,{},
51,Job_Support,categorical,0.0,0,3,0.0,{},
51,MedicalInsurance,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
51,MonthlySalary,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
51,OverTime,categorical,0.0,0,3,0.0,{},
51,Payment_Overtime,categorical,0.0,0,3,0.0,{},
51,Physical_Stress,categorical,66.67,2,3,2.0,"{""1.0"": 2}",1.0
51,Psychological_Exhaustion,categorical,33.33,1,3,2.0,"{""1.0"": 1}",1.0
51,Recognition,categorical,0.0,0,3,0.0,{},
51,Rewards_Wages_Satisfaction,categorical,0.0,0,3,0.0,{},
51,Sector,categorical,33.33,1,3,3.0,"{""2.0"": 1}",2.0
51,Training_programs_During_last_three_years,categorical,0.0,0,3,0.0,{},
51,Useful_Training_Programs,categorical,0.0,0,3,0.0,{},
51,Work_Live_Balance,categorical,0.0,0,3,1.0,{},
51,Years_Experience,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
51,Years_experience_lastorganization,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
52,Academic_degree,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
52,Age,categorical,33.33,1,3,1.0,"{""0.0"": 1}",0.0
52,Bonus,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
52,Business_Travel,categorical,0.0,0,3,0.0,{},
52,Distance_to_work,categorical,33.33,1,3,0.0,"{""1.0"": 1}",1.0
52,Emotional_Commitment,categorical,33.33,1,3,1.0,"{""2.0"": 1}",2.0
52,Environment_Satisfaction,categorical,66.67,2,3,0.0,"{""1.0"": 2}",1.0
52,Gender,categorical,0.0,0,3,0.0,{},
